'cam_url',
https://www.ndbc.noaa.gov/buoycam.php?station=42001,
https://www.ndbc.noaa.gov/buoycam.php?station=46059,
https://www.ndbc.noaa.gov/buoycam.php?station=41044,
https://www.ndbc.noaa.gov/buoycam.php?station=46071,
https://www.ndbc.noaa.gov/buoycam.php?station=42002,
https://www.ndbc.noaa.gov/buoycam.php?station=46072,
https://www.ndbc.noaa.gov/buoycam.php?station=46066,
https://www.ndbc.noaa.gov/buoycam.php?station=41046,
https://www.ndbc.noaa.gov/buoycam.php?station=46088,
https://www.ndbc.noaa.gov/buoycam.php?station=44066,
https://www.ndbc.noaa.gov/buoycam.php?station=46089,
https://www.ndbc.noaa.gov/buoycam.php?station=41043,
https://www.ndbc.noaa.gov/buoycam.php?station=42012,
https://www.ndbc.noaa.gov/buoycam.php?station=42039,
https://www.ndbc.noaa.gov/buoycam.php?station=46012,
https://www.ndbc.noaa.gov/buoycam.php?station=46011,
https://www.ndbc.noaa.gov/buoycam.php?station=42060,
https://www.ndbc.noaa.gov/buoycam.php?station=41009,
https://www.ndbc.noaa.gov/buoycam.php?station=46028,
https://www.ndbc.noaa.gov/buoycam.php?station=44011,
https://www.ndbc.noaa.gov/buoycam.php?station=41008,
https://www.ndbc.noaa.gov/buoycam.php?station=46015,
https://www.ndbc.noaa.gov/buoycam.php?station=42059,
https://www.ndbc.noaa.gov/buoycam.php?station=44013,
https://www.ndbc.noaa.gov/buoycam.php?station=44007,
https://www.ndbc.noaa.gov/buoycam.php?station=46002,
https://www.ndbc.noaa.gov/buoycam.php?station=51003,
https://www.ndbc.noaa.gov/buoycam.php?station=46027,
https://www.ndbc.noaa.gov/buoycam.php?station=46026,
https://www.ndbc.noaa.gov/buoycam.php?station=51002,
https://www.ndbc.noaa.gov/buoycam.php?station=51000,
https://www.ndbc.noaa.gov/buoycam.php?station=42040,
https://www.ndbc.noaa.gov/buoycam.php?station=44020,
https://www.ndbc.noaa.gov/buoycam.php?station=46025,
https://www.ndbc.noaa.gov/buoycam.php?station=41010,
https://www.ndbc.noaa.gov/buoycam.php?station=41004,
https://www.ndbc.noaa.gov/buoycam.php?station=51001,
https://www.ndbc.noaa.gov/buoycam.php?station=44025,
https://www.ndbc.noaa.gov/buoycam.php?station=41001,
https://www.ndbc.noaa.gov/buoycam.php?station=51004,
https://www.ndbc.noaa.gov/buoycam.php?station=44027,
https://www.ndbc.noaa.gov/buoycam.php?station=41002,
https://www.ndbc.noaa.gov/buoycam.php?station=42020,
https://www.ndbc.noaa.gov/buoycam.php?station=46078,
https://www.ndbc.noaa.gov/buoycam.php?station=46087,
https://www.ndbc.noaa.gov/buoycam.php?station=51101,
https://www.ndbc.noaa.gov/buoycam.php?station=46086,
https://www.ndbc.noaa.gov/buoycam.php?station=45002,
https://www.ndbc.noaa.gov/buoycam.php?station=46053,
https://www.ndbc.noaa.gov/buoycam.php?station=46047,
https://www.ndbc.noaa.gov/buoycam.php?station=46084,
https://www.ndbc.noaa.gov/buoycam.php?station=46085,
https://www.ndbc.noaa.gov/buoycam.php?station=45003,
https://www.ndbc.noaa.gov/buoycam.php?station=45007,
https://www.ndbc.noaa.gov/buoycam.php?station=46042,
https://www.ndbc.noaa.gov/buoycam.php?station=45012,
https://www.ndbc.noaa.gov/buoycam.php?station=42019,
https://www.ndbc.noaa.gov/buoycam.php?station=46069,
https://www.ndbc.noaa.gov/buoycam.php?station=46054,
https://www.ndbc.noaa.gov/buoycam.php?station=41049,
https://www.ndbc.noaa.gov/buoycam.php?station=45005,
